SKU,Catalogue Code,Product Name,Category,Brand,Sales Price,RRP,Product Features,Marketing Text,Category Marketing Text,Width,Depth,Height,Product Weight (kg),Material,Finish,Colour,Bespoke Fabric Product,Fabric Brand,Fabric Brand Range,Seat Width,Seat Depth,Seat Height,Back Type,Back Width,Back Height,Arms Included,Arm Type,Arms Removable,Arms Width,Arms Height,Recommended Usage (Hours),Maximum Weight Capacity (kg),Seat Colour,Back Colour,Frame Colour,Seat Material,Back Material,Frame Material,MOQ,Standard Delivery Time,Product Returnable,Self Assembly,Next Day Cost,7-10 Day Install Cost,Mechanical Components Guarantee,Fabric and Foam Guarantee,Country of Origin,Test Certificates,Commodity Code,ISPC Code,EAN Barcode,Last Updated
NSS00182,WYNNSCITEB1SCKT,Wynne 81cm Wide Armchair Dolly Citron Fabric by Warwick Ebony Wood Feet With Socket,Armchairs,Wynne,,2135, Comfort focused high back seating  Distinctive curved arms  Reversible seat cushion has removeable cover  Double stitched seams for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  Foam overlay to soften edges,It's a stunner! Wilson bears the hallmarks of classic British design. It's hand-made in the UK by craftsmen working with British fabrics and hand-built hardwood frames.,"Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",810,870,890,28,Fabric & Hardwood,Fabric,Citron,true,Warwick,Dolly,510,570,490,High,810,890,true,Fixed,false,510,650,8,158,Citron,Citron,Ebony,Fabric,Fabric,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60254,5.05618E+12,03/06/2024
NSS00183,WYNNSCITNE1,Wynne 81cm Wide Armchair Dolly Citron Fabric by Warwick Light Wood Feet,Armchairs,Wynne,,1803, Comfort focused high back seating  Distinctive curved arms  Reversible seat cushion has removeable cover  Double stitched seams for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  Foam overlay to soften edges,It's a stunner! Wynne bears the hallmarks of classic British design. It's hand-made in the UK by craftsmen working with British fabrics and hand-built hardwood frames.,"Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",810,870,890,28,Fabric & Hardwood,Fabric,Citron,true,Warwick,Dolly,510,570,490,High,810,890,true,Fixed,false,510,650,8,158,Citron,Citron,Light Wood,Fabric,Fabric,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60254,5.05618E+12,03/06/2024
NSS00184,WYNNSCITNE1SCKT,Wynne 81cm Wide Armchair Dolly Citron Fabric by Warwick Light Wood Feet With Socket,Armchairs,Wynne,,2135, Comfort focused high back seating  Distinctive curved arms  Reversible seat cushion has removeable cover  Double stitched seams for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  Foam overlay to soften edges,It's a stunner! Wilson bears the hallmarks of classic British design. It's hand-made in the UK by craftsmen working with British fabrics and hand-built hardwood frames.,"Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",810,870,890,28,Fabric & Hardwood,Fabric,Citron,true,Warwick,Dolly,510,570,490,High,810,890,true,Fixed,false,510,650,8,158,Citron,Citron,Light Wood,Fabric,Fabric,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60254,5.05618E+12,03/06/2024
NSS00185,WYNNSCRECH3,Wynne 81cm Wide Armchair Ultima Cream Faux Leather by Cristina Marrone Wide Chrome Feet,Armchairs,Wynne,,1780, Comfort focused high back seating  Distinctive curved arms  Reversible seat cushion has removeable cover  Double stitched seams for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  Foam overlay to soften edges,It's a stunner! Wilson bears the hallmarks of classic British design. It's hand-made in the UK by craftsmen working with British fabrics and hand-built hardwood frames.,"Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",810,870,890,28,Hardwood & Polyurethane,Faux Leather,Cream,true,Cristina Marrone,Ultima,510,570,490,High,810,890,true,Fixed,false,510,650,8,158,Cream,Cream,Chrome,Polyurethane,Polyurethane,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60254,5.05618E+12,03/06/2024
NSS00186,WYNNSCRECH3SCKT,Wynne 81cm Wide Armchair Ultima Cream Faux Leather by Cristina Marrone Wide Chrome Feet With Socket,Armchairs,Wynne,,2112, Comfort focused high back seating  Distinctive curved arms  Reversible seat cushion has removeable cover  Double stitched seams for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  Foam overlay to soften edges,It's a stunner! Wilson bears the hallmarks of classic British design. It's hand-made in the UK by craftsmen working with British fabrics and hand-built hardwood frames.,"Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",810,870,890,28,Hardwood & Polyurethane,Faux Leather,Cream,true,Cristina Marrone,Ultima,510,570,490,High,810,890,true,Fixed,false,510,650,8,158,Cream,Cream,Chrome,Polyurethane,Polyurethane,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60254,5.05618E+12,03/06/2024
NSS00187,WYNNSCRECH1,Wynne 81cm Wide Armchair Ultima Cream Faux Leather by Cristina Marrone Chrome Feet,Armchairs,Wynne,,1780, Comfort focused high back seating  Distinctive curved arms  Reversible seat cushion has removeable cover  Double stitched seams for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  Foam overlay to soften edges,It's a stunner! Wynne bears the hallmarks of classic British design. It's hand-made in the UK by craftsmen working with British fabrics and hand-built hardwood frames.,"Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",810,870,890,28,Hardwood & Polyurethane,Faux Leather,Cream,true,Cristina Marrone,Ultima,510,570,490,High,810,890,true,Fixed,false,510,650,8,158,Cream,Cream,Chrome,Polyurethane,Polyurethane,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60254,5.05618E+12,03/06/2024
NSS00188,WYNNSCRECH1SCKT,Wynne 81cm Wide Armchair Ultima Cream Faux Leather by Cristina Marrone Chrome Feet With Socket,Armchairs,Wynne,,2112, Comfort focused high back seating  Distinctive curved arms  Reversible seat cushion has removeable cover  Double stitched seams for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  Foam overlay to soften edges,It's a stunner! Wilson bears the hallmarks of classic British design. It's hand-made in the UK by craftsmen working with British fabrics and hand-built hardwood frames.,"Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",810,870,890,28,Hardwood & Polyurethane,Faux Leather,Cream,true,Cristina Marrone,Ultima,510,570,490,High,810,890,true,Fixed,false,510,650,8,158,Cream,Cream,Chrome,Polyurethane,Polyurethane,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60254,5.05618E+12,03/06/2024
NSS00189,WYNNSCREEB1,Wynne 81cm Wide Armchair Ultima Cream Faux Leather by Cristina Marrone Ebony Wood Feet,Armchairs,Wynne,,1780, Comfort focused high back seating  Distinctive curved arms  Reversible seat cushion has removeable cover  Double stitched seams for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  Foam overlay to soften edges,It's a stunner! Wynne bears the hallmarks of classic British design. It's hand-made in the UK by craftsmen working with British fabrics and hand-built hardwood frames.,"Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",810,870,890,28,Hardwood & Polyurethane,Faux Leather,Cream,true,Cristina Marrone,Ultima,510,570,490,High,810,890,true,Fixed,false,510,650,8,158,Cream,Cream,Ebony,Polyurethane,Polyurethane,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60254,5.05618E+12,03/06/2024
NSS00190,WYNNSCREEB1SCKT,Wynne 81cm Wide Armchair Ultima Cream Faux Leather by Cristina Marrone Ebony Wood Feet With Socket,Armchairs,Wynne,,2112, Comfort focused high back seating  Distinctive curved arms  Reversible seat cushion has removeable cover  Double stitched seams for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  Foam overlay to soften edges,It's a stunner! Wilson bears the hallmarks of classic British design. It's hand-made in the UK by craftsmen working with British fabrics and hand-built hardwood frames.,"Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",810,870,890,28,Hardwood & Polyurethane,Faux Leather,Cream,true,Cristina Marrone,Ultima,510,570,490,High,810,890,true,Fixed,false,510,650,8,158,Cream,Cream,Ebony,Polyurethane,Polyurethane,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60254,5.05618E+12,03/06/2024
NSS00191,WYNNSCRENE1,Wynne 81cm Wide Armchair Ultima Cream Faux Leather by Cristina Marrone Light Wood Feet,Armchairs,Wynne,,1780, Comfort focused high back seating  Distinctive curved arms  Reversible seat cushion has removeable cover  Double stitched seams for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  Foam overlay to soften edges,It's a stunner! Wynne bears the hallmarks of classic British design. It's hand-made in the UK by craftsmen working with British fabrics and hand-built hardwood frames.,"Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",810,870,890,28,Hardwood & Polyurethane,Faux Leather,Cream,true,Cristina Marrone,Ultima,510,570,490,High,810,890,true,Fixed,false,510,650,8,158,Cream,Cream,Light Wood,Polyurethane,Polyurethane,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60254,5.05618E+12,03/06/2024
NSS00192,WYNNSCRENE1SCKT,Wynne 81cm Wide Armchair Ultima Cream Faux Leather by Cristina Marrone Light Wood Feet With Socket,Armchairs,Wynne,,2112, Comfort focused high back seating  Distinctive curved arms  Reversible seat cushion has removeable cover  Double stitched seams for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  Foam overlay to soften edges,It's a stunner! Wilson bears the hallmarks of classic British design. It's hand-made in the UK by craftsmen working with British fabrics and hand-built hardwood frames.,"Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",810,870,890,28,Hardwood & Polyurethane,Faux Leather,Cream,true,Cristina Marrone,Ultima,510,570,490,High,810,890,true,Fixed,false,510,650,8,158,Cream,Cream,Light Wood,Polyurethane,Polyurethane,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60254,5.05618E+12,03/06/2024
NSS00193,WYNNSCYCCH3,Wynne 81cm Wide Armchair Era Cycle Fabric by Camira Wide Chrome Feet,Armchairs,Wynne,,1734, Comfort focused high back seating  Distinctive curved arms  Reversible seat cushion has removeable cover  Double stitched seams for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  Foam overlay to soften edges,It's a stunner! Wilson bears the hallmarks of classic British design. It's hand-made in the UK by craftsmen working with British fabrics and hand-built hardwood frames.,"Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",810,870,890,28,Fabric & Hardwood,Fabric,Cycle,true,Camira,Era,510,570,490,High,810,890,true,Fixed,false,510,650,8,158,Cycle,Cycle,Chrome,Fabric,Fabric,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60254,5.05618E+12,03/06/2024
NSS00194,WYNNSCYCCH3SCKT,Wynne 81cm Wide Armchair Era Cycle Fabric by Camira Wide Chrome Feet With Socket,Armchairs,Wynne,,2067, Comfort focused high back seating  Distinctive curved arms  Reversible seat cushion has removeable cover  Double stitched seams for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  Foam overlay to soften edges,It's a stunner! Wilson bears the hallmarks of classic British design. It's hand-made in the UK by craftsmen working with British fabrics and hand-built hardwood frames.,"Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",810,870,890,28,Fabric & Hardwood,Fabric,Cycle,true,Camira,Era,510,570,490,High,810,890,true,Fixed,false,510,650,8,158,Cycle,Cycle,Chrome,Fabric,Fabric,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60254,5.05618E+12,03/06/2024
NSS00195,WYNNSCYCCH1,Wynne 81cm Wide Armchair Era Cycle Fabric by Camira Chrome Feet,Armchairs,Wynne,,1734, Comfort focused high back seating  Distinctive curved arms  Reversible seat cushion has removeable cover  Double stitched seams for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  Foam overlay to soften edges,It's a stunner! Wynne bears the hallmarks of classic British design. It's hand-made in the UK by craftsmen working with British fabrics and hand-built hardwood frames.,"Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",810,870,890,28,Fabric & Hardwood,Fabric,Cycle,true,Camira,Era,510,570,490,High,810,890,true,Fixed,false,510,650,8,158,Cycle,Cycle,Chrome,Fabric,Fabric,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60254,5.05618E+12,03/06/2024
NSS00196,WYNNSCYCCH1SCKT,Wynne 81cm Wide Armchair Era Cycle Fabric by Camira Chrome Feet With Socket,Armchairs,Wynne,,2067, Comfort focused high back seating  Distinctive curved arms  Reversible seat cushion has removeable cover  Double stitched seams for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  Foam overlay to soften edges,It's a stunner! Wilson bears the hallmarks of classic British design. It's hand-made in the UK by craftsmen working with British fabrics and hand-built hardwood frames.,"Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",810,870,890,28,Fabric & Hardwood,Fabric,Cycle,true,Camira,Era,510,570,490,High,810,890,true,Fixed,false,510,650,8,158,Cycle,Cycle,Chrome,Fabric,Fabric,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60254,5.05618E+12,03/06/2024
NSS00197,WYNNSCYCEB1,Wynne 81cm Wide Armchair Era Cycle Fabric by Camira Ebony Wood Feet,Armchairs,Wynne,,1734, Comfort focused high back seating  Distinctive curved arms  Reversible seat cushion has removeable cover  Double stitched seams for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  Foam overlay to soften edges,It's a stunner! Wynne bears the hallmarks of classic British design. It's hand-made in the UK by craftsmen working with British fabrics and hand-built hardwood frames.,"Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",810,870,890,28,Fabric & Hardwood,Fabric,Cycle,true,Camira,Era,510,570,490,High,810,890,true,Fixed,false,510,650,8,158,Cycle,Cycle,Ebony,Fabric,Fabric,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60254,5.05618E+12,03/06/2024
NSS00198,WYNNSCYCEB1SCKT,Wynne 81cm Wide Armchair Era Cycle Fabric by Camira Ebony Wood Feet With Socket,Armchairs,Wynne,,2067, Comfort focused high back seating  Distinctive curved arms  Reversible seat cushion has removeable cover  Double stitched seams for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  Foam overlay to soften edges,It's a stunner! Wilson bears the hallmarks of classic British design. It's hand-made in the UK by craftsmen working with British fabrics and hand-built hardwood frames.,"Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",810,870,890,28,Fabric & Hardwood,Fabric,Cycle,true,Camira,Era,510,570,490,High,810,890,true,Fixed,false,510,650,8,158,Cycle,Cycle,Ebony,Fabric,Fabric,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60254,5.05618E+12,03/06/2024
